year,month,year_month,state,state_code,e2w_registrations,total_2w_registrations,data_source,date,ev_penetration_pct
2021,9,2021-09,Rajasthan,RJ,1009,110044,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-09-01,0.92
2021,10,2021-10,Rajasthan,RJ,1204,131303,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-10-01,0.92
2021,11,2021-11,Rajasthan,RJ,1170,127551,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-11-01,0.92
2021,12,2021-12,Rajasthan,RJ,963,105042,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-12-01,0.92
2022,1,2022-01,Rajasthan,RJ,3692,93788,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-01-01,3.94
2022,2,2022-02,Rajasthan,RJ,3840,97539,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-02-01,3.94
2022,3,2022-03,Rajasthan,RJ,4677,118798,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,3.94
2022,4,2022-04,Rajasthan,RJ,3545,90036,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,3.94
2022,5,2022-05,Rajasthan,RJ,3446,87535,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,3.94
2022,6,2022-06,Rajasthan,RJ,3594,91287,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,3.94
2022,7,2022-07,Rajasthan,RJ,3741,95038,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,3.94
2022,8,2022-08,Rajasthan,RJ,4037,102541,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,3.94
2022,9,2022-09,Rajasthan,RJ,4332,110044,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,3.94
2022,10,2022-10,Rajasthan,RJ,5169,131303,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,3.94
2022,11,2022-11,Rajasthan,RJ,5021,127551,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,3.94
2022,12,2022-12,Rajasthan,RJ,4135,105042,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,3.94
2023,1,2023-01,Rajasthan,RJ,5156,93788,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,5.5
2023,2,2023-02,Rajasthan,RJ,5363,97539,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,5.5
2023,3,2023-03,Rajasthan,RJ,6531,118798,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-03-01,5.5
2023,4,2023-04,Rajasthan,RJ,4950,90036,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-04-01,5.5
2023,5,2023-05,Rajasthan,RJ,4813,87535,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-05-01,5.5
2023,6,2023-06,Rajasthan,RJ,5019,91287,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-06-01,5.5
2023,7,2023-07,Rajasthan,RJ,5225,95038,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-07-01,5.5
2023,8,2023-08,Rajasthan,RJ,5638,102541,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-08-01,5.5
2023,9,2023-09,Rajasthan,RJ,6050,110044,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-09-01,5.5
2023,10,2023-10,Rajasthan,RJ,7219,131303,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-10-01,5.5
2023,11,2023-11,Rajasthan,RJ,7013,127551,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-11-01,5.5
2023,12,2023-12,Rajasthan,RJ,5775,105042,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-12-01,5.5
2024,1,2024-01,Rajasthan,RJ,6933,93788,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-01-01,7.39
2024,2,2024-02,Rajasthan,RJ,7210,97539,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-02-01,7.39
2024,3,2024-03,Rajasthan,RJ,8781,118798,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-03-01,7.39
2024,4,2024-04,Rajasthan,RJ,6655,90036,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-04-01,7.39
2024,5,2024-05,Rajasthan,RJ,6470,87535,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-05-01,7.39
2024,6,2024-06,Rajasthan,RJ,6748,91287,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-06-01,7.39
2024,7,2024-07,Rajasthan,RJ,7025,95038,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-07-01,7.39
2024,8,2024-08,Rajasthan,RJ,7580,102541,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-08-01,7.39
2024,9,2024-09,Rajasthan,RJ,8134,110044,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-09-01,7.39
2024,10,2024-10,Rajasthan,RJ,9706,131303,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-10-01,7.39
2024,11,2024-11,Rajasthan,RJ,9428,127551,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-11-01,7.39
2024,12,2024-12,Rajasthan,RJ,7764,105042,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-12-01,7.39
2025,1,2025-01,Rajasthan,RJ,6747,93788,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-01-01,7.19
2025,2,2025-02,Rajasthan,RJ,7017,97539,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-02-01,7.19
2025,3,2025-03,Rajasthan,RJ,8546,118798,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-03-01,7.19
2025,4,2025-04,Rajasthan,RJ,6477,90036,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-04-01,7.19
2025,5,2025-05,Rajasthan,RJ,6297,87535,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-05-01,7.19
2025,6,2025-06,Rajasthan,RJ,6567,91287,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-06-01,7.19
2025,7,2025-07,Rajasthan,RJ,6837,95038,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-07-01,7.19
2025,8,2025-08,Rajasthan,RJ,7377,102541,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-08-01,7.19
2025,9,2025-09,Rajasthan,RJ,7916,110044,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-09-01,7.19
2025,10,2025-10,Rajasthan,RJ,9446,131303,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-10-01,7.19
2025,11,2025-11,Rajasthan,RJ,9176,127551,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-11-01,7.19
2025,12,2025-12,Rajasthan,RJ,7557,105042,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-12-01,7.19
2020,1,2020-01,Tamil Nadu,TN,266,142557,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-01-01,0.19
2020,2,2020-02,Tamil Nadu,TN,276,148259,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-02-01,0.19
2020,3,2020-03,Tamil Nadu,TN,337,180572,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-03-01,0.19
2020,4,2020-04,Tamil Nadu,TN,255,136855,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-04-01,0.19
2020,5,2020-05,Tamil Nadu,TN,248,133053,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-05-01,0.19
2020,6,2020-06,Tamil Nadu,TN,259,138756,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-06-01,0.19
2020,7,2020-07,Tamil Nadu,TN,269,144458,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-07-01,0.19
2020,8,2020-08,Tamil Nadu,TN,290,155862,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-08-01,0.19
2020,9,2020-09,Tamil Nadu,TN,312,167267,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-09-01,0.19
2020,10,2020-10,Tamil Nadu,TN,372,199580,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-10-01,0.19
2020,11,2020-11,Tamil Nadu,TN,361,193878,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-11-01,0.19
2020,12,2020-12,Tamil Nadu,TN,298,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-12-01,0.19
2021,1,2021-01,Tamil Nadu,TN,1398,142557,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-01-01,0.98
2021,2,2021-02,Tamil Nadu,TN,1454,148259,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-02-01,0.98
2021,3,2021-03,Tamil Nadu,TN,1770,180572,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-03-01,0.98
2021,4,2021-04,Tamil Nadu,TN,1342,136855,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-04-01,0.98
2021,5,2021-05,Tamil Nadu,TN,1305,133053,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-05-01,0.98
2021,6,2021-06,Tamil Nadu,TN,1360,138756,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-06-01,0.98
2021,7,2021-07,Tamil Nadu,TN,1416,144458,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-07-01,0.98
2021,8,2021-08,Tamil Nadu,TN,1528,155862,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-08-01,0.98
2021,9,2021-09,Tamil Nadu,TN,1640,167267,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-09-01,0.98
2021,10,2021-10,Tamil Nadu,TN,1957,199580,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-10-01,0.98
2021,11,2021-11,Tamil Nadu,TN,1901,193878,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-11-01,0.98
2021,12,2021-12,Tamil Nadu,TN,1565,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-12-01,0.98
2022,1,2022-01,Tamil Nadu,TN,6000,142557,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-01-01,4.21
2022,2,2022-02,Tamil Nadu,TN,6240,148259,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-02-01,4.21
2022,3,2022-03,Tamil Nadu,TN,7600,180572,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,4.21
2022,4,2022-04,Tamil Nadu,TN,5760,136855,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,4.21
2022,5,2022-05,Tamil Nadu,TN,5600,133053,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,4.21
2022,6,2022-06,Tamil Nadu,TN,5840,138756,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,4.21
2022,7,2022-07,Tamil Nadu,TN,6080,144458,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,4.21
2022,8,2022-08,Tamil Nadu,TN,6560,155862,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,4.21
2022,9,2022-09,Tamil Nadu,TN,7040,167267,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,4.21
2022,10,2022-10,Tamil Nadu,TN,8400,199580,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,4.21
2022,11,2022-11,Tamil Nadu,TN,8160,193878,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,4.21
2022,12,2022-12,Tamil Nadu,TN,6720,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,4.21
2023,1,2023-01,Tamil Nadu,TN,8379,142557,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,5.88
2023,2,2023-02,Tamil Nadu,TN,8714,148259,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,5.88
2023,3,2023-03,Tamil Nadu,TN,10613,180572,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-03-01,5.88
2023,4,2023-04,Tamil Nadu,TN,8044,136855,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-04-01,5.88
2023,5,2023-05,Tamil Nadu,TN,7820,133053,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-05-01,5.88
2023,6,2023-06,Tamil Nadu,TN,8155,138756,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-06-01,5.88
2023,7,2023-07,Tamil Nadu,TN,8491,144458,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-07-01,5.88
2023,8,2023-08,Tamil Nadu,TN,9161,155862,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-08-01,5.88
2023,9,2023-09,Tamil Nadu,TN,9831,167267,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-09-01,5.88
2023,10,2023-10,Tamil Nadu,TN,11730,199580,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-10-01,5.88
2023,11,2023-11,Tamil Nadu,TN,11395,193878,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-11-01,5.88
2023,12,2023-12,Tamil Nadu,TN,9384,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-12-01,5.88
2024,1,2024-01,Tamil Nadu,TN,11265,142557,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-01-01,7.9
2024,2,2024-02,Tamil Nadu,TN,11716,148259,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-02-01,7.9
2024,3,2024-03,Tamil Nadu,TN,14269,180572,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-03-01,7.9
2024,4,2024-04,Tamil Nadu,TN,10815,136855,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-04-01,7.9
2024,5,2024-05,Tamil Nadu,TN,10514,133053,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-05-01,7.9
2024,6,2024-06,Tamil Nadu,TN,10965,138756,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-06-01,7.9
2024,7,2024-07,Tamil Nadu,TN,11416,144458,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-07-01,7.9
2024,8,2024-08,Tamil Nadu,TN,12317,155862,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-08-01,7.9
2024,9,2024-09,Tamil Nadu,TN,13218,167267,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-09-01,7.9
2024,10,2024-10,Tamil Nadu,TN,15771,199580,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-10-01,7.9
2024,11,2024-11,Tamil Nadu,TN,15321,193878,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-11-01,7.9
2024,12,2024-12,Tamil Nadu,TN,12617,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-12-01,7.9
2025,1,2025-01,Tamil Nadu,TN,10964,142557,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-01-01,7.69
2025,2,2025-02,Tamil Nadu,TN,11402,148259,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-02-01,7.69
2025,3,2025-03,Tamil Nadu,TN,13888,180572,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-03-01,7.69
2025,4,2025-04,Tamil Nadu,TN,10525,136855,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-04-01,7.69
2025,5,2025-05,Tamil Nadu,TN,10233,133053,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-05-01,7.69
2025,6,2025-06,Tamil Nadu,TN,10672,138756,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-06-01,7.69
2025,7,2025-07,Tamil Nadu,TN,11110,144458,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-07-01,7.69
2025,8,2025-08,Tamil Nadu,TN,11987,155862,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-08-01,7.69
2025,9,2025-09,Tamil Nadu,TN,12864,167267,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-09-01,7.69
2025,10,2025-10,Tamil Nadu,TN,15349,199580,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-10-01,7.69
2025,11,2025-11,Tamil Nadu,TN,14911,193878,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-11-01,7.69
2025,12,2025-12,Tamil Nadu,TN,12280,159664,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-12-01,7.69
2020,1,2020-01,Telangana,TS,61,63776,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-01-01,0.1
2020,2,2020-02,Telangana,TS,64,66327,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-02-01,0.1
2020,3,2020-03,Telangana,TS,78,80782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-03-01,0.1
2020,4,2020-04,Telangana,TS,59,61224,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-04-01,0.1
2020,5,2020-05,Telangana,TS,57,59524,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-05-01,0.1
2020,6,2020-06,Telangana,TS,60,62075,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-06-01,0.1
2020,7,2020-07,Telangana,TS,62,64626,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-07-01,0.1
2020,8,2020-08,Telangana,TS,67,69728,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-08-01,0.1
2020,9,2020-09,Telangana,TS,72,74830,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-09-01,0.1
2020,10,2020-10,Telangana,TS,86,89286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-10-01,0.1
2020,11,2020-11,Telangana,TS,83,86735,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-11-01,0.1
2020,12,2020-12,Telangana,TS,69,71429,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-12-01,0.1
2021,1,2021-01,Telangana,TS,323,63776,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-01-01,0.51
2021,2,2021-02,Telangana,TS,335,66327,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-02-01,0.51
2021,3,2021-03,Telangana,TS,409,80782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-03-01,0.51
2021,4,2021-04,Telangana,TS,310,61224,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-04-01,0.51
2021,5,2021-05,Telangana,TS,301,59524,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-05-01,0.51
2021,6,2021-06,Telangana,TS,314,62075,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-06-01,0.51
2021,7,2021-07,Telangana,TS,327,64626,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-07-01,0.51
2021,8,2021-08,Telangana,TS,353,69728,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-08-01,0.51
2021,9,2021-09,Telangana,TS,378,74830,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-09-01,0.51
2021,10,2021-10,Telangana,TS,452,89286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-10-01,0.51
2021,11,2021-11,Telangana,TS,439,86735,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-11-01,0.51
2021,12,2021-12,Telangana,TS,361,71429,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-12-01,0.51
2022,1,2022-01,Telangana,TS,1385,63776,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-01-01,2.17
2022,2,2022-02,Telangana,TS,1440,66327,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-02-01,2.17
2022,3,2022-03,Telangana,TS,1754,80782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,2.17
2022,4,2022-04,Telangana,TS,1329,61224,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,2.17
2022,5,2022-05,Telangana,TS,1292,59524,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,2.17
2022,6,2022-06,Telangana,TS,1348,62075,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,2.17
2022,7,2022-07,Telangana,TS,1403,64626,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,2.17
2022,8,2022-08,Telangana,TS,1514,69728,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,2.17
2022,9,2022-09,Telangana,TS,1625,74830,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,2.17
2022,10,2022-10,Telangana,TS,1938,89286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,2.17
2022,11,2022-11,Telangana,TS,1883,86735,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,2.17
2022,12,2022-12,Telangana,TS,1551,71429,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,2.17
2023,1,2023-01,Telangana,TS,1934,63776,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,3.03
2023,2,2023-02,Telangana,TS,2011,66327,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,3.03
2023,3,2023-03,Telangana,TS,2449,80782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-03-01,3.03
2023,4,2023-04,Telangana,TS,1856,61224,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-04-01,3.03
2023,5,2023-05,Telangana,TS,1805,59524,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-05-01,3.03
2023,6,2023-06,Telangana,TS,1882,62075,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-06-01,3.03
2023,7,2023-07,Telangana,TS,1959,64626,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-07-01,3.03
2023,8,2023-08,Telangana,TS,2114,69728,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-08-01,3.03
2023,9,2023-09,Telangana,TS,2269,74830,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-09-01,3.03
2023,10,2023-10,Telangana,TS,2707,89286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-10-01,3.03
2023,11,2023-11,Telangana,TS,2630,86735,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-11-01,3.03
2023,12,2023-12,Telangana,TS,2166,71429,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-12-01,3.03
2024,1,2024-01,Telangana,TS,2600,63776,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-01-01,4.08
2024,2,2024-02,Telangana,TS,2704,66327,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-02-01,4.08
2024,3,2024-03,Telangana,TS,3293,80782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-03-01,4.08
2024,4,2024-04,Telangana,TS,2496,61224,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-04-01,4.08
2024,5,2024-05,Telangana,TS,2426,59524,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-05-01,4.08
2024,6,2024-06,Telangana,TS,2530,62075,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-06-01,4.08
2024,7,2024-07,Telangana,TS,2634,64626,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-07-01,4.08
2024,8,2024-08,Telangana,TS,2842,69728,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-08-01,4.08
2024,9,2024-09,Telangana,TS,3050,74830,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-09-01,4.08
2024,10,2024-10,Telangana,TS,3640,89286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-10-01,4.08
2024,11,2024-11,Telangana,TS,3536,86735,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-11-01,4.08
2024,12,2024-12,Telangana,TS,2912,71429,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-12-01,4.08
2025,1,2025-01,Telangana,TS,2530,63776,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-01-01,3.97
2025,2,2025-02,Telangana,TS,2631,66327,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-02-01,3.97
2025,3,2025-03,Telangana,TS,3205,80782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-03-01,3.97
2025,4,2025-04,Telangana,TS,2429,61224,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-04-01,3.97
2025,5,2025-05,Telangana,TS,2361,59524,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-05-01,3.97
2025,6,2025-06,Telangana,TS,2463,62075,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-06-01,3.97
2025,7,2025-07,Telangana,TS,2564,64626,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-07-01,3.97
2025,8,2025-08,Telangana,TS,2766,69728,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-08-01,3.97
2025,9,2025-09,Telangana,TS,2969,74830,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-09-01,3.97
2025,10,2025-10,Telangana,TS,3542,89286,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-10-01,3.97
2025,11,2025-11,Telangana,TS,3441,86735,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-11-01,3.97
2025,12,2025-12,Telangana,TS,2834,71429,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-12-01,3.97
2020,1,2020-01,Uttar Pradesh,UP,184,210084,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-01-01,0.09
2020,2,2020-02,Uttar Pradesh,UP,191,218487,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-02-01,0.09
2020,3,2020-03,Uttar Pradesh,UP,233,266106,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-03-01,0.09
2020,4,2020-04,Uttar Pradesh,UP,177,201681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-04-01,0.09
2020,5,2020-05,Uttar Pradesh,UP,172,196078,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-05-01,0.09
